sale_id,customer_id,product_id,order_date,quantity
1808,443,244,2025-05-26,79
1809,619,295,2024-11-09,127
1810,602,104,2024-12-20,98
1811,734,235,2025-06-25,144
1812,207,4,2024-07-21,104
1813,457,33,2023-12-29,64
1814,620,127,2023-11-27,216
1815,337,292,2023-07-22,11
1816,472,237,2025-03-19,218
1817,41,47,2024-01-16,102
1818,662,234,2024-01-04,95
1819,718,153,2023-09-28,114
1820,628,90,2025-07-11,30
1821,256,92,2025-04-03,67
1822,751,222,2024-11-08,187
1823,394,94,2023-11-10,41
1824,98,202,2023-11-08,7
1825,246,81,2023-11-25,79
1826,904,276,2024-07-23,25
1827,683,35,2025-05-29,163
1828,931,253,2023-07-20,104
1829,781,284,2024-03-27,11
1830,378,40,2023-09-18,239
1831,517,167,2025-06-14,67
1832,462,85,2023-08-29,221
1833,213,260,2023-11-03,157
1834,474,14,2024-08-20,202
1835,655,237,2025-04-06,213
1836,352,205,2024-06-25,63
1837,407,20,2024-06-14,170
1838,257,59,2024-12-17,194
1839,335,238,2024-07-20,56
1840,473,35,2024-03-30,193
1841,562,125,2024-03-11,43
1842,144,242,2024-08-11,109
1843,862,83,2025-03-01,37
1844,859,10,2023-10-19,183
1845,103,91,2024-01-23,54
1846,128,274,2024-09-27,102
1847,173,40,2024-05-20,114
1848,694,140,2024-05-08,124
1849,452,184,2025-03-12,65
1850,222,18,2024-05-14,62
1851,222,227,2025-01-18,57
1852,857,268,2024-07-22,3
1853,400,158,2024-04-20,86
1854,54,3,2024-03-18,51
1855,791,194,2025-05-01,186
1856,952,128,2024-08-28,121
1857,931,123,2024-03-22,207
1858,94,9,2024-09-04,216
1859,29,8,2023-09-18,206
1860,841,99,2025-06-05,55
1861,226,50,2024-11-01,105
1862,742,86,2025-05-04,162
1863,426,263,2024-01-02,164
1864,836,168,2023-11-26,186
1865,576,98,2024-11-23,2
1866,213,278,2025-04-27,242
1867,962,220,2024-02-20,181
1868,238,110,2025-01-22,200
1869,366,166,2023-11-07,95
1870,16,206,2025-05-02,114
1871,13,200,2024-06-23,206
1872,470,113,2024-09-27,40
1873,674,143,2024-06-27,152
1874,378,23,2024-08-03,231
1875,907,112,2025-01-09,178
1876,309,256,2025-03-23,195
1877,730,275,2024-01-30,148
1878,176,129,2025-01-02,214
1879,615,167,2023-10-21,70
1880,695,69,2024-09-25,38
1881,180,163,2025-06-17,197
1882,70,172,2024-06-22,37
1883,624,300,2024-12-07,19
1884,392,262,2024-04-15,87
1885,516,7,2023-12-05,181
1886,22,64,2023-08-08,85
1887,243,220,2025-05-22,95
1888,635,41,2024-04-29,110
1889,141,192,2025-05-14,203
1890,304,104,2024-07-16,137
1891,385,105,2025-03-09,100
1892,244,228,2024-12-21,174
1893,138,143,2024-04-13,220
1894,660,21,2025-02-04,113
1895,811,213,2024-06-13,48
1896,769,13,2024-01-02,221
1897,868,170,2024-11-10,226
1898,249,106,2024-09-26,91
1899,56,128,2025-05-30,132
1900,623,196,2025-07-04,139
1901,330,94,2025-07-18,32
1902,645,4,2023-12-15,189
1903,891,252,2024-05-12,199
1904,977,99,2024-05-05,84
1905,650,73,2023-12-06,103
1906,129,47,2025-07-13,138
1907,607,282,2025-02-19,8
1908,242,260,2023-07-28,196
1909,437,240,2023-12-19,76
1910,169,102,2024-06-27,69
1911,435,91,2024-04-25,164
1912,255,156,2024-08-31,13
1913,591,230,2023-12-18,163
1914,279,247,2023-07-24,30
1915,974,185,2024-10-17,204
1916,387,86,2024-03-17,145
1917,452,217,2024-03-31,247
1918,625,222,2023-10-01,148
1919,840,247,2025-06-26,52
1920,781,196,2024-05-01,156
1921,875,43,2025-06-30,191
1922,610,276,2024-02-02,90
1923,567,90,2024-08-13,29
1924,390,238,2025-07-04,151
1925,465,146,2023-07-30,58
1926,576,247,2024-11-02,67
1927,342,70,2024-02-17,144
1928,201,80,2023-08-15,76
1929,5,7,2024-12-03,166
1930,748,192,2024-02-18,130
1931,415,213,2024-11-29,116
1932,994,192,2024-07-25,3
1933,502,158,2024-05-24,59
1934,73,210,2023-08-23,33
1935,944,64,2025-01-10,76
1936,955,290,2025-01-17,138
1937,199,224,2024-02-01,66
1938,790,179,2024-02-17,6
1939,727,251,2024-11-16,199
1940,714,30,2023-09-02,72
1941,949,218,2024-10-06,8
1942,249,245,2025-04-19,34
1943,944,186,2023-08-12,58
1944,715,76,2025-05-20,171
1945,620,234,2025-01-27,188
1946,261,127,2025-07-09,30
1947,593,83,2024-07-19,187
1948,120,48,2024-11-02,106
1949,408,42,2024-11-22,26
1950,932,97,2024-07-07,34
1951,170,219,2024-08-03,77
1952,709,155,2023-12-01,156
1953,991,273,2024-07-21,49
1954,601,158,2025-02-21,25
1955,771,46,2025-05-29,108
1956,652,294,2024-12-03,120
1957,834,74,2025-02-21,128
1958,767,108,2024-09-15,67
1959,716,158,2025-04-07,73
1960,173,252,2023-10-08,176
1961,100,36,2023-08-18,36
1962,538,214,2024-05-02,112
1963,751,221,2023-08-11,5
1964,181,192,2024-11-07,128
1965,721,69,2025-06-13,53
1966,499,94,2025-01-24,32
1967,972,57,2023-11-15,1
1968,581,109,2025-01-18,14
1969,206,31,2025-02-10,233
1970,829,99,2023-12-04,51
1971,924,210,2025-05-26,187
1972,642,56,2025-05-10,47
1973,82,151,2023-10-30,112
1974,387,64,2023-09-22,12
1975,66,176,2024-06-09,29
1976,600,121,2025-04-27,156
1977,497,52,2025-05-06,139
1978,63,137,2023-10-20,170
1979,682,299,2023-09-01,127
1980,100,109,2024-06-28,69
1981,811,4,2024-11-26,223
1982,618,267,2025-01-21,49
1983,955,249,2023-09-06,101
1984,776,173,2024-03-20,228
1985,440,173,2023-10-03,20
1986,699,176,2025-05-16,162
1987,837,123,2024-09-14,35
1988,682,205,2024-02-20,180
1989,626,30,2025-05-12,63
1990,895,170,2023-12-17,211
1991,4,234,2024-12-09,62
1992,743,72,2024-11-07,147
1993,617,63,2025-02-11,106
1994,287,128,2023-08-01,101
1995,463,244,2024-04-03,113
1996,424,97,2025-04-30,147
1997,654,165,2024-12-22,182
1998,649,185,2025-05-08,119
1999,993,167,2025-06-17,234
2000,240,249,2024-03-21,199
2001,757,42,2025-06-16,196
2002,439,244,2025-01-20,90
2003,752,198,2023-11-28,214
2004,622,100,2025-06-22,95
2005,891,267,2024-10-17,17
2006,804,259,2025-01-30,34
2007,131,255,2024-04-29,191
2008,309,281,2024-08-24,244
2009,173,229,2023-07-31,193
2010,494,277,2025-07-19,113
2011,250,109,2024-12-17,170
2012,772,46,2024-05-28,13
2013,446,15,2024-06-07,168
2014,952,168,2025-04-30,92
2015,785,144,2024-12-19,237
2016,737,132,2024-12-21,137
2017,975,64,2023-09-05,189
2018,945,274,2023-09-08,240
2019,93,171,2023-12-16,125
2020,955,295,2025-04-20,66
2021,67,176,2025-03-02,73
2022,933,196,2024-08-12,248
2023,990,224,2023-11-11,9
2024,229,133,2025-02-05,225
2025,298,45,2024-02-12,162
2026,92,175,2023-09-23,130
2027,960,97,2023-12-01,147
2028,587,189,2024-06-28,109
2029,874,161,2023-08-23,69
2030,591,1,2024-02-19,190
2031,64,275,2024-11-03,31
2032,868,199,2023-12-21,139
2033,328,187,2025-01-04,114
2034,533,114,2024-08-15,222
2035,405,5,2024-06-01,99
2036,873,236,2023-12-01,2
2037,149,152,2024-11-24,102
2038,512,234,2025-02-19,200
2039,616,146,2025-05-04,45
2040,765,18,2025-04-30,249
2041,328,159,2025-07-19,164
2042,706,64,2023-07-22,210
2043,869,294,2024-03-17,54
2044,647,111,2024-02-17,48
2045,299,193,2024-09-27,98
2046,830,171,2024-04-17,150
2047,848,108,2023-10-19,204
2048,718,27,2024-04-10,128
2049,878,250,2024-07-16,42
2050,307,82,2024-10-03,98
2051,562,201,2025-04-29,59
2052,433,243,2025-01-10,217
2053,776,201,2023-09-24,225
2054,74,271,2024-10-01,60
2055,290,100,2025-07-11,198
2056,404,50,2024-07-13,127
2057,332,298,2023-09-26,240
2058,871,156,2023-10-18,179
2059,671,84,2025-07-02,59
2060,141,227,2023-09-28,230
2061,299,75,2023-12-08,196
2062,224,101,2025-02-05,210
2063,371,295,2023-09-25,18
2064,695,76,2023-12-11,18
2065,974,219,2024-03-22,217
2066,949,29,2024-10-21,113
2067,365,243,2024-11-17,209
2068,968,27,2023-08-04,170
2069,528,174,2025-03-06,198
2070,445,77,2023-11-28,94
2071,251,18,2025-03-23,223
2072,247,204,2023-07-28,224
2073,310,89,2024-01-04,245
2074,795,46,2024-11-26,5
2075,886,196,2024-05-05,25
2076,648,228,2024-07-11,56
2077,12,62,2023-09-21,198
2078,85,63,2025-05-31,234
2079,657,261,2025-02-01,25
2080,24,294,2024-01-27,246
2081,492,141,2024-03-15,40
2082,814,93,2025-04-30,186
2083,496,223,2024-12-29,149
2084,586,65,2024-11-29,9
2085,334,33,2025-06-19,209
2086,190,208,2025-05-21,164
2087,404,285,2023-12-15,136
2088,803,272,2025-02-19,44
2089,66,266,2025-02-26,38
2090,552,64,2025-02-12,75
2091,989,61,2023-10-31,164
2092,883,93,2024-03-17,36
2093,569,229,2023-08-30,64
2094,126,21,2024-05-09,42
2095,589,106,2025-01-18,96
2096,90,288,2024-02-27,176
2097,872,18,2023-12-05,204
2098,128,260,2024-02-21,212
2099,373,279,2023-11-06,79
2100,434,1,2024-09-30,200
2101,308,24,2024-03-21,105
2102,927,151,2024-06-05,58
2103,456,72,2024-01-11,50
2104,503,161,2025-04-28,151
2105,933,181,2023-12-13,32
2106,552,262,2024-02-16,129
2107,705,51,2025-06-05,116
2108,243,19,2023-12-21,2
2109,146,154,2023-12-04,66
2110,981,69,2024-03-05,28
2111,566,111,2024-02-06,247
2112,368,143,2025-01-11,165
2113,747,217,2024-06-25,26
2114,564,131,2024-02-10,130
2115,391,84,2023-09-29,49
2116,468,43,2024-08-03,39
2117,693,218,2024-04-20,190
2118,549,105,2024-10-11,214
2119,645,138,2024-04-27,204
2120,732,191,2024-04-15,63
2121,674,262,2025-03-10,156
2122,168,215,2024-11-29,190
2123,324,223,2024-08-29,208
2124,27,127,2024-07-03,149
2125,277,64,2025-04-24,249
2126,113,281,2024-11-21,213
2127,68,169,2025-01-03,68
2128,372,171,2025-04-26,68
2129,150,116,2023-11-29,138
2130,11,51,2023-08-17,114
2131,993,114,2025-04-28,12
2132,975,54,2024-10-16,73
2133,180,270,2024-05-14,81
2134,603,251,2023-11-17,246
2135,542,179,2024-09-09,44
2136,887,145,2024-10-03,43
2137,278,51,2023-12-30,200
2138,175,163,2025-01-15,51
2139,186,177,2024-06-20,53
2140,565,207,2024-04-14,171
2141,607,66,2024-12-02,32
2142,10,263,2025-04-09,226
2143,674,65,2024-12-30,93
2144,388,291,2025-03-29,185
2145,55,190,2024-02-29,45
2146,695,215,2023-12-28,174
2147,188,225,2024-04-10,71
2148,818,240,2025-01-13,96
2149,294,142,2024-08-14,30
2150,534,118,2024-09-20,250
2151,651,45,2025-04-24,194
2152,417,161,2025-02-16,206
2153,650,41,2025-03-27,11
2154,748,123,2024-02-13,3
2155,170,295,2023-09-28,65
2156,87,147,2024-08-21,37
2157,952,253,2025-03-11,237
2158,986,218,2023-12-30,33
2159,955,70,2024-02-05,16
2160,510,264,2024-01-05,16
2161,715,64,2024-07-17,163
2162,15,98,2024-02-07,28
2163,732,218,2023-08-13,196
2164,768,177,2025-07-05,200
2165,757,271,2023-10-17,143
2166,44,230,2024-08-24,194
2167,691,269,2024-12-12,18
2168,180,39,2024-11-21,154
2169,860,69,2023-12-11,43
2170,362,27,2024-07-23,11
2171,508,195,2023-11-05,119
2172,383,58,2024-07-16,209
2173,936,128,2024-10-17,211
2174,872,61,2024-03-26,152
2175,307,248,2024-05-04,94
2176,272,110,2024-09-29,71
2177,756,292,2024-05-08,20
2178,223,157,2024-12-12,210
2179,846,19,2024-10-19,46
2180,914,250,2025-06-19,59
2181,365,4,2023-08-15,92
2182,472,169,2024-03-26,163
2183,363,55,2025-01-14,24
2184,359,96,2023-10-09,3
2185,364,5,2024-11-19,121
2186,442,252,2024-04-23,38
2187,87,271,2025-05-25,119
2188,921,79,2025-06-18,235
2189,127,250,2023-07-26,178
2190,160,129,2023-11-20,247
2191,482,203,2024-06-11,20
2192,307,187,2024-07-23,154
2193,914,94,2024-04-04,77
2194,832,138,2024-04-06,229
2195,450,225,2024-12-04,177
2196,144,182,2025-06-20,95
2197,6,184,2023-10-05,213
2198,114,98,2023-12-12,60
2199,42,69,2025-06-28,157
2200,432,170,2024-04-23,185
2201,165,102,2024-03-13,202
2202,983,137,2023-11-23,42
2203,432,251,2024-07-16,215
2204,508,66,2024-09-16,21
2205,770,205,2023-12-11,242
2206,744,200,2025-02-23,25
2207,113,56,2023-08-05,78
2208,130,80,2024-06-24,108
2209,513,7,2025-04-08,64
2210,54,176,2024-11-09,196
2211,1000,5,2024-07-08,20
2212,492,149,2024-10-23,185
2213,498,43,2024-10-09,44
2214,254,79,2025-01-09,77
2215,192,128,2024-06-21,37
2216,786,59,2025-02-06,156
2217,718,127,2024-05-25,15
2218,204,243,2024-07-21,124
2219,718,258,2025-04-27,184
2220,186,97,2024-01-25,250
2221,645,77,2024-02-01,242
2222,124,68,2025-01-31,162
2223,40,141,2024-05-04,229
2224,952,75,2024-10-28,159
2225,19,103,2024-04-07,73
2226,886,27,2024-07-28,3
2227,418,269,2024-12-28,193
2228,717,119,2024-05-26,119
2229,345,219,2024-03-09,94
2230,63,262,2023-08-20,121
2231,660,27,2025-07-10,149
2232,113,138,2025-05-31,231
2233,288,180,2024-01-17,199
2234,253,164,2025-03-03,215
2235,187,21,2025-07-15,205
2236,54,165,2025-06-18,143
2237,293,242,2025-07-08,144
2238,931,52,2024-08-16,112
2239,190,130,2023-10-11,89
2240,373,172,2024-06-10,241
2241,115,50,2024-06-14,128
2242,700,283,2025-03-12,68
2243,340,185,2024-02-14,155
2244,761,271,2024-10-10,38
2245,381,122,2024-05-26,114
2246,216,300,2024-10-22,91
2247,90,55,2023-08-11,151
2248,645,62,2023-11-24,13
2249,601,98,2024-08-20,145
2250,722,229,2023-11-26,53
2251,77,280,2025-07-05,137
2252,352,155,2024-03-09,177
2253,780,104,2025-06-07,44
2254,739,79,2024-10-25,24
2255,131,99,2025-01-11,64
2256,564,130,2024-08-30,151
2257,999,178,2023-12-21,238
2258,460,61,2024-10-03,203
2259,70,248,2025-02-22,6
2260,537,258,2023-11-05,43
2261,171,141,2023-10-28,75
2262,297,24,2024-12-16,95
2263,63,98,2024-04-03,232
2264,507,273,2025-03-23,221
2265,995,39,2023-08-30,132
2266,449,261,2023-09-28,250
2267,576,200,2024-03-16,124
2268,622,140,2025-03-26,77
2269,189,2,2025-03-05,190
2270,586,112,2023-11-06,51
2271,714,5,2025-04-02,137
2272,467,258,2024-04-13,230
2273,266,156,2024-07-10,224
2274,304,138,2024-05-22,192
2275,122,88,2023-11-25,23
2276,47,274,2024-07-11,72
2277,299,21,2023-07-20,23
2278,965,143,2024-12-12,241
2279,277,27,2023-11-11,52
2280,844,108,2023-12-22,119
2281,119,1,2025-06-04,126
2282,648,189,2023-11-30,112
2283,86,282,2024-03-10,189
2284,740,69,2024-03-14,62
2285,920,151,2023-09-20,180
2286,59,6,2023-12-10,38
2287,225,144,2024-01-19,30
2288,263,9,2025-05-16,190
2289,674,299,2023-12-24,118
2290,740,196,2024-06-23,43
2291,891,283,2023-09-28,133
2292,837,227,2025-02-01,79
2293,333,138,2024-01-26,127
2294,596,203,2023-11-16,26
2295,457,119,2025-01-01,196
2296,378,76,2024-09-23,181
2297,96,254,2025-05-06,33
2298,471,95,2025-03-13,74
2299,194,292,2024-05-05,185
2300,966,93,2023-07-23,74
2301,22,159,2024-07-24,162
2302,907,91,2023-11-20,205
2303,704,97,2024-04-12,185
2304,147,37,2023-10-05,140
2305,252,233,2024-07-19,25
2306,103,270,2024-09-19,120
2307,745,7,2025-01-03,207
2308,103,194,2024-05-21,138
2309,22,57,2025-01-12,196
2310,782,23,2024-01-01,54
2311,255,43,2025-06-28,155
2312,147,7,2024-07-20,191
2313,981,55,2024-12-20,193
2314,754,174,2024-05-07,233
2315,208,72,2025-04-25,182
2316,778,289,2024-07-13,162
2317,836,84,2025-01-18,167
2318,340,246,2024-01-24,201
2319,250,29,2025-03-03,28
2320,709,137,2025-07-01,132
2321,127,11,2023-10-02,63
2322,106,279,2024-05-16,121
2323,106,262,2023-10-27,18
2324,146,1,2024-03-23,7
2325,25,117,2025-03-03,236
2326,395,76,2025-07-15,70
2327,672,147,2023-10-31,84
2328,944,197,2024-05-25,236
2329,504,87,2025-03-11,74
2330,230,53,2024-03-30,182
2331,366,40,2025-06-16,73
2332,342,61,2024-02-24,189
2333,946,44,2025-04-16,69
2334,620,78,2024-12-25,232
2335,439,272,2025-02-06,18
2336,615,93,2025-05-27,153
2337,154,155,2024-06-13,8
2338,838,147,2024-10-25,121
2339,897,54,2024-05-20,98
2340,939,256,2024-09-06,219
2341,956,136,2023-09-13,203
2342,808,2,2024-04-14,203
2343,797,76,2024-08-02,179
2344,152,200,2024-12-21,72
2345,739,245,2025-02-14,58
2346,116,296,2024-10-17,30
2347,983,143,2023-08-09,123
2348,93,166,2024-01-08,7
2349,187,198,2025-06-06,177
2350,327,254,2024-11-03,234
2351,493,212,2023-12-05,229
2352,813,171,2025-03-07,48
2353,822,126,2024-01-18,24
2354,429,282,2024-05-01,55
2355,552,274,2024-04-26,241
2356,546,275,2024-04-08,154
2357,394,43,2024-08-12,226
2358,733,216,2025-04-19,173
2359,592,113,2023-07-21,131
2360,241,186,2024-11-05,23
2361,209,9,2024-10-27,156
2362,572,243,2025-02-22,203
2363,944,57,2024-05-24,192
2364,934,179,2025-06-29,1
2365,870,72,2023-09-18,6
2366,472,74,2024-12-02,124
2367,996,216,2024-01-14,143
2368,216,115,2023-11-04,109
2369,765,71,2024-08-11,141
2370,986,74,2023-12-13,18
2371,751,14,2023-08-23,126
2372,381,28,2023-12-31,14
2373,679,298,2024-03-10,101
2374,489,81,2024-06-22,178
2375,151,188,2023-09-30,75
2376,81,126,2024-04-08,125
2377,13,292,2024-05-13,37
2378,154,94,2024-12-09,188
2379,762,72,2023-12-06,136
2380,716,154,2024-06-14,220
2381,422,173,2023-11-14,8
2382,801,7,2024-02-26,79
2383,114,80,2024-03-17,234
2384,903,17,2024-05-15,178
2385,770,89,2024-12-25,122
2386,165,6,2025-04-17,157
2387,853,217,2024-07-27,187
2388,568,133,2023-08-16,49
2389,514,157,2024-02-07,237
2390,434,81,2024-06-11,201
2391,997,48,2023-12-06,139
2392,387,65,2023-11-24,109
2393,411,29,2024-05-24,186
2394,402,95,2024-12-30,54
2395,620,40,2024-08-24,68
2396,489,161,2025-04-27,79
2397,848,195,2023-10-10,225
2398,56,191,2024-07-15,122
2399,200,139,2025-04-06,240
2400,107,40,2023-09-22,121
2401,618,172,2024-04-13,44
2402,246,145,2025-01-02,52
2403,555,55,2025-02-08,37
2404,217,6,2023-10-06,20
2405,193,283,2024-12-10,45
2406,654,17,2025-05-19,1
2407,276,44,2024-05-29,240
2408,579,23,2025-04-04,166
2409,810,248,2025-04-06,233
2410,50,162,2023-07-29,136
2411,967,159,2023-11-21,110
2412,366,145,2024-03-23,143
2413,513,100,2023-10-27,88
2414,770,201,2024-10-08,142
2415,998,67,2024-08-16,74
2416,340,209,2024-05-13,227
2417,104,258,2025-01-03,120
2418,25,196,2024-07-07,209
2419,601,20,2023-07-29,149
2420,166,78,2024-07-31,115
2421,81,48,2024-12-08,14
2422,906,111,2024-12-21,117
2423,788,83,2024-05-27,100
2424,529,268,2024-06-12,60
2425,459,68,2025-03-10,244
2426,298,185,2023-08-31,95
2427,877,221,2024-03-11,158
2428,913,199,2024-06-14,17
2429,214,39,2024-02-05,74
2430,581,255,2025-02-15,115
2431,825,8,2024-11-23,104
2432,785,159,2023-10-18,243
2433,889,45,2024-10-30,8
2434,97,233,2025-04-06,85
2435,174,152,2025-04-03,225
2436,70,144,2025-06-24,177
2437,373,181,2024-07-03,114
2438,73,92,2024-08-12,205
2439,265,243,2024-05-04,112
2440,782,227,2025-03-17,41
2441,963,64,2024-07-21,83
2442,500,21,2025-01-23,105
2443,880,147,2024-04-05,106
2444,419,67,2025-05-05,76
2445,376,263,2024-09-07,109
2446,975,161,2024-04-28,146
2447,86,212,2023-10-14,191
2448,461,135,2025-03-21,59
2449,636,30,2023-12-05,208
2450,717,288,2024-06-13,229
2451,159,54,2024-09-04,64
2452,385,82,2025-03-01,200
2453,409,38,2024-05-12,221
2454,398,237,2025-05-25,225
2455,358,239,2024-12-25,164
2456,658,274,2023-09-20,147
2457,112,44,2023-11-13,80
2458,750,56,2023-07-25,142
2459,787,222,2024-04-06,52
2460,412,169,2025-07-14,38
2461,325,176,2025-01-19,125
2462,498,109,2024-10-20,88
2463,118,143,2024-02-05,32
2464,40,280,2023-12-20,54
2465,972,241,2024-08-22,178
2466,656,110,2025-04-11,83
2467,582,17,2024-11-08,169
2468,793,195,2025-02-04,125
2469,959,186,2025-05-27,60
2470,485,110,2024-07-07,88
2471,217,12,2024-06-21,17
2472,277,130,2023-08-26,98
2473,86,73,2024-07-14,28
2474,281,208,2024-02-23,148
2475,306,232,2023-08-19,136
2476,538,110,2023-10-22,237
2477,189,28,2025-05-24,128
2478,917,220,2024-08-03,8
2479,987,153,2024-07-11,161
2480,204,179,2024-04-30,82
2481,494,244,2023-08-27,237
2482,706,83,2025-06-09,185
2483,364,293,2024-10-27,143
2484,843,6,2025-01-03,183
2485,802,102,2024-05-01,146
2486,741,297,2024-01-31,194
2487,149,166,2024-06-14,216
2488,15,78,2024-04-07,87
2489,957,76,2024-12-25,71
2490,886,163,2024-03-06,23
2491,812,209,2025-03-06,193
2492,534,2,2025-04-16,17
2493,966,65,2023-08-07,67
2494,655,297,2024-09-13,5
2495,38,112,2024-02-12,26
2496,431,280,2023-12-05,80
2497,616,194,2024-03-03,245
2498,357,108,2024-04-22,139
2499,996,296,2024-06-07,227
2500,380,187,2023-08-02,113
2501,310,158,2024-07-01,75
2502,839,64,2024-03-28,51
2503,665,234,2024-03-07,153
2504,421,181,2024-11-24,230
2505,849,278,2023-08-16,217
2506,536,172,2024-10-24,222
2507,949,91,2023-10-14,163
2508,439,192,2024-04-22,117
2509,567,84,2025-02-07,124
2510,447,196,2023-08-17,29
2511,866,224,2024-09-04,202
2512,719,51,2025-02-12,13
2513,826,54,2024-05-22,52
2514,666,9,2024-01-29,240
2515,955,211,2023-12-03,39
2516,509,279,2023-09-23,52
2517,649,228,2024-09-07,23
2518,596,17,2023-10-01,206
2519,873,216,2023-10-25,111
2520,229,233,2025-02-03,106
2521,391,59,2023-11-09,172
2522,877,241,2024-11-22,222
2523,360,238,2024-08-06,49
2524,930,203,2024-06-18,69
2525,963,192,2025-06-12,144
2526,520,146,2024-02-18,30
2527,901,136,2024-04-13,137
2528,859,213,2024-07-09,163
2529,5,213,2025-01-05,234
2530,16,14,2024-11-10,141
2531,810,192,2024-01-25,12
2532,840,163,2025-07-02,116
2533,175,293,2025-04-21,147
2534,248,285,2025-06-20,250
2535,198,202,2025-04-28,61
2536,821,296,2025-07-13,54
2537,132,200,2025-02-08,21
2538,413,163,2025-04-17,208
2539,163,224,2024-08-29,190
2540,102,65,2024-10-04,168
2541,122,296,2024-07-10,96
2542,864,134,2023-08-20,78
2543,163,166,2023-09-17,91
2544,96,48,2024-03-29,121
2545,448,6,2024-05-04,235
2546,157,15,2023-08-18,81
2547,725,279,2023-11-10,245
2548,586,196,2024-11-04,144
2549,761,67,2025-02-01,106
2550,650,184,2024-11-26,5
2551,246,114,2025-04-11,180
2552,199,275,2025-06-04,62
2553,744,194,2023-10-06,128
2554,676,27,2024-05-11,4
2555,85,74,2024-08-21,87
2556,654,297,2025-02-02,29
2557,114,236,2023-09-19,238
2558,126,55,2024-04-07,208
2559,290,135,2025-07-09,62
2560,96,40,2024-11-25,205
2561,865,186,2025-02-20,174
2562,401,52,2024-03-10,75
2563,815,12,2024-06-12,178
2564,76,250,2024-05-26,91
2565,216,215,2023-08-06,243
2566,912,161,2023-12-09,217
2567,828,83,2025-02-19,82
2568,306,6,2024-02-04,201
2569,676,291,2025-01-30,27
2570,876,17,2024-12-08,136
2571,1000,176,2025-02-15,207
2572,496,280,2025-06-04,94
2573,163,268,2023-09-19,8
2574,949,63,2025-04-30,158
2575,621,16,2025-06-27,144
2576,24,266,2024-06-20,87
2577,780,79,2023-10-18,20
2578,888,187,2025-03-27,77
2579,921,112,2023-12-15,67
2580,336,71,2024-10-05,213
2581,86,65,2024-02-07,73
2582,281,247,2024-03-11,147
2583,977,48,2024-11-09,72
2584,726,283,2024-08-22,33
2585,479,254,2024-09-10,46
2586,525,205,2025-05-13,107
2587,257,89,2025-03-27,210
2588,704,144,2024-01-25,44
2589,106,299,2025-01-09,142
2590,320,85,2025-03-31,48
2591,977,250,2023-08-26,215
2592,905,229,2024-05-05,26
2593,611,140,2024-10-07,149
2594,638,56,2024-07-21,186
2595,393,220,2024-01-03,208
2596,581,181,2025-03-01,9
2597,920,33,2025-07-15,25
2598,172,18,2024-06-23,115
2599,260,210,2024-02-18,221
2600,619,272,2025-02-19,81
2601,408,16,2025-01-05,119
2602,185,166,2025-03-15,125
2603,810,96,2023-12-11,146
2604,252,38,2024-02-20,239
2605,673,191,2024-08-12,187
2606,149,161,2024-12-22,56
2607,10,164,2023-08-24,187
2608,735,169,2024-10-31,231
2609,477,291,2024-05-24,59
2610,921,120,2025-06-25,73
2611,68,198,2023-12-07,220
2612,617,109,2024-12-27,244
2613,223,53,2024-02-26,228
2614,285,39,2024-02-16,145
2615,915,216,2023-07-23,243
2616,326,164,2024-05-31,9
2617,202,26,2023-12-27,112
2618,511,24,2023-08-03,231
2619,432,62,2025-03-18,216
2620,464,88,2024-06-05,142
2621,335,197,2024-12-11,7
2622,591,11,2023-10-28,216
2623,19,295,2024-02-18,21
2624,934,237,2024-02-12,13
2625,135,207,2024-07-13,53
2626,918,274,2024-10-27,62
2627,41,173,2025-03-24,204
2628,72,241,2024-11-24,172
2629,850,213,2024-03-23,135
2630,282,163,2023-10-03,247
2631,410,41,2024-01-07,32
2632,794,161,2024-01-10,205
2633,628,25,2023-08-03,243
2634,306,233,2025-01-20,14
2635,870,63,2024-03-28,169
2636,961,53,2024-01-07,40
2637,230,25,2023-09-07,83
2638,143,54,2024-11-05,135
2639,883,224,2024-02-28,228
2640,175,46,2025-02-04,61
2641,742,189,2025-01-23,74
2642,6,27,2024-11-04,44
2643,905,23,2025-04-22,62
2644,50,156,2024-07-11,233
2645,271,169,2024-10-18,18
2646,811,195,2024-06-10,14
2647,716,88,2024-11-24,81
2648,598,236,2024-10-24,100
2649,130,164,2024-03-31,17
2650,772,300,2024-09-12,126
2651,653,229,2024-05-17,193
2652,535,271,2024-07-23,44
2653,592,245,2025-07-11,54
2654,1000,144,2024-09-25,128
2655,792,248,2023-07-29,180
2656,95,136,2024-04-11,165
2657,729,43,2024-04-09,247
2658,572,125,2024-03-24,31
2659,712,40,2024-04-14,192
2660,996,254,2025-04-18,111
2661,218,7,2024-06-29,127
2662,480,198,2023-11-14,147
2663,500,54,2024-07-12,128
2664,214,271,2025-05-13,228
2665,880,161,2025-02-15,209
2666,726,233,2024-08-10,34
2667,869,259,2023-12-30,5
2668,937,67,2024-09-05,49
2669,939,187,2025-01-11,100
2670,999,232,2023-11-29,16
2671,526,104,2024-12-23,242
2672,193,36,2024-05-17,36
2673,434,85,2024-02-03,182
2674,975,296,2024-05-27,23
2675,151,237,2023-08-14,197
2676,763,57,2024-12-14,148
2677,17,236,2025-05-11,210
2678,274,15,2024-10-05,189
2679,678,272,2023-09-19,235
2680,361,136,2024-11-21,200
